Respondent_ID,Gender,Age_Group,Political_Party,Education_Level,Race_Ethnicity,Economic_View,Unity_View,Financial_Status,Registered_Voter,Voted_in_2024
4918,A woman,65+,Republican,Some College,White non-Hispanic,Good,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
1291,A man,50-64,Independent,Some College,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,No
11171,A man,50-64,Democrat,H.S. graduate or less,Black non-Hispanic,Good,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
14786,A woman,50-64,Republican,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
7900,A woman,30-49,Independent,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
15642,A man,50-64,Democrat,College graduate+,Hispanic,Good,Americans are united when it comes to the most important values,Live comfortably,Yes,Yes
4304,A woman,65+,Democrat,Some College,White non-Hispanic,Excellent,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
3464,A man,65+,Independent,Some College,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,No,No
17822,A woman,65+,Republican,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
8863,A man,65+,Democrat,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
13622,A woman,50-64,Republican,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
2511,A woman,18-29,Republican,H.S. graduate or less,Hispanic,Poor,Americans are united when it comes to the most important values,Don't even have enough to meet basic expenses,No,No
10745,A woman,18-29,Independent,Some College,Hispanic,Poor,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
18510,A woman,65+,Democrat,H.S. graduate or less,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
13710,A man,30-49,Republican,College graduate+,White non-Hispanic,Good,Americans are united when it comes to the most important values,Live comfortably,Yes,Yes
11289,A man,30-49,Republican,Some College,Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,No
4300,A woman,65+,Republican,H.S. graduate or less,Hispanic,Only fair,Americans are united when it comes to the most important values,Just meet my basic expenses,Yes,Yes
6165,A man,18-29,Something else,College graduate+,White non-Hispanic,Poor,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
14772,A woman,18-29,Independent,H.S. graduate or less,Hispanic,Good,Americans are united when it comes to the most important values,Live comfortably,No,No
16466,A man,65+,Republican,College graduate+,White non-Hispanic,Poor,Americans are divided when it comes to the most important values,Just meet my basic expenses,No,No
9930,A man,50-64,Independent,College graduate+,White non-Hispanic,Good,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
11690,A woman,30-49,Democrat,H.S. graduate or less,Hispanic,Only fair,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,No,No
13911,A man,65+,Independent,Some College,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
13109,A man,65+,Democrat,H.S. graduate or less,Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
4115,In some other way,30-49,Something else,H.S. graduate or less,Other,Poor,Americans are divided when it comes to the most important values,Don't even have enough to meet basic expenses,No,No
1840,A man,18-29,Democrat,Some College,Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
15381,A woman,65+,Independent,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
16602,A man,65+,Republican,College graduate+,White non-Hispanic,Excellent,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
6515,A man,50-64,Democrat,H.S. graduate or less,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
536,A woman,65+,Democrat,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
17399,A man,65+,Republican,College graduate+,White non-Hispanic,Good,Americans are united when it comes to the most important values,Live comfortably,Yes,Yes
7440,A man,65+,Republican,Some College,White non-Hispanic,Good,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
5968,A woman,65+,Independent,College graduate+,White non-Hispanic,Only fair,Americans are united when it comes to the most important values,Live comfortably,Yes,Yes
9889,A woman,65+,Democrat,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
3410,A woman,30-49,Democrat,Some College,Black non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
7144,A man,50-64,Independent,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
4352,A woman,65+,Democrat,H.S. graduate or less,White non-Hispanic,Poor,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
13295,A woman,65+,Democrat,Some College,Black non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
14327,A man,50-64,Republican,College graduate+,White non-Hispanic,Excellent,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
13804,A woman,18-29,Republican,H.S. graduate or less,White non-Hispanic,Excellent,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,No
12049,A man,50-64,Independent,H.S. graduate or less,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
3703,A woman,50-64,Independent,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Don't even have enough to meet basic expenses,Yes,No
11746,A man,50-64,Independent,Some College,Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
12483,A woman,65+,Democrat,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
16040,A man,65+,Republican,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,No,Yes
16291,A man,65+,Republican,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
912,A woman,65+,Republican,H.S. graduate or less,White non-Hispanic,Only fair,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
16193,A man,65+,Republican,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
14774,A woman,30-49,Democrat,Some College,White non-Hispanic,Only fair,Americans are united when it comes to the most important values,Don't even have enough to meet basic expenses,Yes,No
829,A man,65+,Democrat,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
16302,A woman,30-49,Something else,College graduate+,White non-Hispanic,Poor,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
12631,A woman,30-49,Independent,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Not sure,No
7750,A woman,18-29,Democrat,College graduate+,Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,No,No
13672,A woman,50-64,Republican,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
10336,A woman,65+,Democrat,Some College,White non-Hispanic,Poor,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
15021,A woman,65+,Independent,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
16948,A woman,50-64,Democrat,College graduate+,White non-Hispanic,Good,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
2861,A man,65+,Democrat,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
5544,A man,30-49,Democrat,College graduate+,Asian non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
8895,A man,65+,Democrat,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
15251,A man,65+,Republican,H.S. graduate or less,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
17627,A woman,50-64,Republican,Some College,White non-Hispanic,Good,Americans are united when it comes to the most important values,Just meet my basic expenses,Yes,Yes
4399,A woman,65+,Democrat,Some College,Black non-Hispanic,Poor,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
8965,A man,18-29,Democrat,Some College,Black non-Hispanic,Poor,Americans are divided when it comes to the most important values,Don't even have enough to meet basic expenses,Yes,Yes
6019,A man,65+,Independent,Some College,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
11926,A man,65+,Democrat,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
6379,A man,65+,Republican,College graduate+,White non-Hispanic,Good,Americans are united when it comes to the most important values,Live comfortably,Yes,Yes
13005,A woman,65+,Republican,Some College,White non-Hispanic,Only fair,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
14419,A woman,65+,Independent,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
9974,A man,65+,Republican,College graduate+,Hispanic,Good,Americans are united when it comes to the most important values,Just meet my basic expenses,No,No
101,A man,30-49,Republican,College graduate+,Refused,Good,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
6753,A man,18-29,Something else,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Not sure,No
7562,A woman,30-49,Republican,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
2976,A woman,50-64,Republican,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
12755,A man,65+,Democrat,College graduate+,White non-Hispanic,Excellent,Americans are united when it comes to the most important values,Live comfortably,Yes,Yes
14691,A woman,65+,Democrat,H.S. graduate or less,White non-Hispanic,Poor,Americans are divided when it comes to the most important values,Don't even have enough to meet basic expenses,Yes,No
9854,A man,30-49,Democrat,Some College,Hispanic,Good,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Refused/Web blank,Yes
6266,A woman,30-49,Democrat,H.S. graduate or less,Black non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
12082,A man,50-64,Republican,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
5879,A man,50-64,Republican,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
18356,A woman,65+,Republican,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
4058,A woman,65+,Democrat,Some College,Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
1954,A woman,30-49,Independent,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
9658,A woman,65+,Republican,Some College,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
15963,A man,50-64,Republican,H.S. graduate or less,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Don't even have enough to meet basic expenses,Yes,No
18663,A woman,65+,Republican,H.S. graduate or less,Hispanic,Good,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
15014,A woman,50-64,Democrat,H.S. graduate or less,Hispanic,Good,Americans are divided when it comes to the most important values,Don't even have enough to meet basic expenses,Yes,No
2475,A woman,65+,Democrat,College graduate+,Black non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
9753,A woman,50-64,Something else,Some College,Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
636,A woman,50-64,Republican,H.S. graduate or less,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
6820,A woman,30-49,Something else,College graduate+,Hispanic,Only fair,Americans are divided when it comes to the most important values,Don't even have enough to meet basic expenses,No,No
6432,A man,30-49,Republican,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
8127,A woman,65+,Democrat,Some College,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
877,A man,65+,Republican,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
14607,A woman,65+,Democrat,Some College,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
8832,A woman,50-64,Independent,College graduate+,White non-Hispanic,Poor,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
14484,A man,50-64,Democrat,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
4603,A man,65+,Democrat,Some College,White non-Hispanic,Poor,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
13455,A woman,65+,Democrat,H.S. graduate or less,Black non-Hispanic,Poor,Americans are divided when it comes to the most important values,Don't even have enough to meet basic expenses,Yes,Yes
6938,A woman,65+,Democrat,College graduate+,Black non-Hispanic,Good,Americans are united when it comes to the most important values,Just meet my basic expenses,Yes,Yes
1103,A man,18-29,Independent,College graduate+,Hispanic,Good,Americans are divided when it comes to the most important values,Don't even have enough to meet basic expenses,No,Yes
9560,A woman,65+,Republican,College graduate+,White non-Hispanic,Only fair,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
6336,A woman,65+,Democrat,College graduate+,White non-Hispanic,Excellent,Americans are united when it comes to the most important values,Live comfortably,Yes,Yes
17585,A woman,50-64,Democrat,Some College,Black non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
6848,A man,65+,Republican,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
7670,A man,50-64,Republican,Some College,White non-Hispanic,Only fair,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
14087,A man,65+,Independent,Some College,White non-Hispanic,Only fair,Americans are united when it comes to the most important values,Live comfortably,No,No
3161,A woman,65+,Republican,College graduate+,White non-Hispanic,Good,Americans are united when it comes to the most important values,Live comfortably,Yes,Yes
7498,A woman,65+,Republican,Some College,Hispanic,Good,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
17267,A woman,50-64,Republican,Some College,White non-Hispanic,Good,Americans are united when it comes to the most important values,Live comfortably,Yes,Yes
3125,A woman,65+,Democrat,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
16393,A man,65+,Democrat,Some College,White non-Hispanic,Good,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
15212,A woman,30-49,Republican,Some College,White non-Hispanic,Poor,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
3944,A man,65+,Republican,H.S. graduate or less,Hispanic,Poor,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
10936,A man,30-49,Independent,College graduate+,Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
13255,A man,50-64,Republican,Some College,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
15893,A man,65+,Democrat,H.S. graduate or less,White non-Hispanic,Good,Americans are united when it comes to the most important values,Live comfortably,Yes,Yes
12163,A woman,65+,Democrat,College graduate+,Black non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,No,Yes
15279,A man,65+,Republican,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
4385,A man,18-29,Something else,H.S. graduate or less,Hispanic,Poor,Americans are divided when it comes to the most important values,Don't even have enough to meet basic expenses,No,No
12458,A woman,30-49,Democrat,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
5025,A woman,30-49,Democrat,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
12988,A man,18-29,Democrat,College graduate+,Asian non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
1036,A woman,30-49,Something else,Some College,Other,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,No,No
17664,A man,65+,Democrat,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
18115,A woman,50-64,Democrat,Some College,White non-Hispanic,Poor,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
1478,A man,50-64,Independent,H.S. graduate or less,Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
15810,A man,30-49,Republican,Some College,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Don't even have enough to meet basic expenses,Yes,Yes
10046,A woman,65+,Democrat,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
7393,A woman,65+,Democrat,Some College,Hispanic,Only fair,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
6654,A man,50-64,Republican,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
5918,A man,65+,Republican,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
2711,A woman,30-49,Democrat,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,No,Yes
5660,A man,65+,Independent,College graduate+,White non-Hispanic,Good,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
8995,A woman,50-64,Republican,Some College,White non-Hispanic,Good,Americans are united when it comes to the most important values,Live comfortably,Yes,Yes
4250,A woman,50-64,Democrat,College graduate+,White non-Hispanic,Good,Americans are united when it comes to the most important values,Live comfortably,Yes,Yes
2038,A woman,50-64,Independent,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,No
5611,A woman,65+,Independent,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
6386,A man,65+,Republican,Some College,White non-Hispanic,Good,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,No,No
4701,A woman,65+,Republican,Some College,Asian non-Hispanic,Excellent,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
5433,A woman,65+,Republican,H.S. graduate or less,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
14386,A man,18-29,Independent,College graduate+,Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,No
17064,A woman,30-49,Independent,H.S. graduate or less,White non-Hispanic,Poor,Americans are united when it comes to the most important values,Just meet my basic expenses,Yes,No
1826,A man,65+,Republican,Some College,Refused,Excellent,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
14847,A woman,50-64,Republican,H.S. graduate or less,White non-Hispanic,Only fair,Americans are united when it comes to the most important values,Live comfortably,No,No
17556,A woman,65+,Democrat,H.S. graduate or less,Black non-Hispanic,Only fair,Americans are united when it comes to the most important values,Don't even have enough to meet basic expenses,Yes,Yes
17041,A man,65+,Republican,College graduate+,White non-Hispanic,Poor,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
540,A woman,30-49,Independent,Some College,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,No
9241,A woman,30-49,Democrat,H.S. graduate or less,Hispanic,Poor,Americans are divided when it comes to the most important values,Don't even have enough to meet basic expenses,No,No
10274,A man,18-29,Independent,Some College,Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Not sure,No
5828,A man,65+,Republican,College graduate+,White non-Hispanic,Excellent,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
13486,A woman,50-64,Republican,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
16648,A man,65+,Independent,Some College,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
4268,A woman,50-64,Independent,Some College,White non-Hispanic,Only fair,Refused/Web blank,Don't even have enough to meet basic expenses,Yes,No
3121,A woman,18-29,Democrat,College graduate+,Asian non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
12499,A woman,30-49,Democrat,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
5482,A man,50-64,Republican,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
7533,A woman,50-64,Republican,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
15993,A woman,30-49,Democrat,College graduate+,White non-Hispanic,Poor,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
9593,A man,65+,Democrat,Some College,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
13496,A man,30-49,Republican,Some College,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
14855,A woman,50-64,Republican,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
5678,A man,65+,Democrat,College graduate+,Black non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,No
461,A man,30-49,Democrat,College graduate+,Hispanic,Only fair,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
4815,A man,50-64,Democrat,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
15016,A woman,18-29,Democrat,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Just meet my basic expenses,No,Yes
11205,A woman,65+,Independent,H.S. graduate or less,White non-Hispanic,Only fair,Americans are united when it comes to the most important values,Just meet my basic expenses,Yes,Yes
3129,A woman,30-49,Democrat,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
11330,A man,65+,Democrat,College graduate+,Black non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
6717,A man,65+,Republican,Some College,White non-Hispanic,Poor,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,No
18224,A woman,50-64,Independent,College graduate+,Asian non-Hispanic,Only fair,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
10923,A man,30-49,Independent,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
13369,A man,65+,Democrat,H.S. graduate or less,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,No,No
992,A man,30-49,Independent,H.S. graduate or less,Black non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
9382,A woman,65+,Republican,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,No,No
2114,A man,50-64,Democrat,Some College,Hispanic,Poor,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
3561,A woman,50-64,Independent,H.S. graduate or less,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
12740,A woman,50-64,Republican,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
5114,A man,50-64,Republican,Some College,White non-Hispanic,Good,Americans are united when it comes to the most important values,Just meet my basic expenses,Yes,Yes
1140,A man,65+,Something else,Some College,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
4150,A man,65+,Something else,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
7548,A woman,65+,Democrat,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
8454,A woman,65+,Republican,H.S. graduate or less,White non-Hispanic,Excellent,Americans are divided when it comes to the most important values,Live comfortably,Yes,No
15237,A woman,65+,Independent,Some College,White non-Hispanic,Good,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
7649,A woman,65+,Democrat,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
14477,A woman,65+,Independent,H.S. graduate or less,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
2187,A woman,65+,Democrat,H.S. graduate or less,White non-Hispanic,Poor,Refused/Web blank,Don't even have enough to meet basic expenses,No,No
8559,A woman,30-49,Republican,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
7476,A man,18-29,Something else,Some College,White non-Hispanic,Poor,Americans are divided when it comes to the most important values,Just meet my basic expenses,No,No
11395,A man,65+,Democrat,H.S. graduate or less,Black non-Hispanic,Poor,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
377,A man,65+,Independent,College graduate+,White non-Hispanic,Excellent,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
3456,A woman,18-29,Something else,College graduate+,White non-Hispanic,Poor,Americans are divided when it comes to the most important values,Just meet my basic expenses,No,No
17310,A man,65+,Democrat,Some College,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
17189,A man,50-64,Republican,H.S. graduate or less,Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
15224,A woman,65+,Republican,College graduate+,White non-Hispanic,Good,Americans are united when it comes to the most important values,Live comfortably,Yes,Yes
5357,A woman,18-29,Republican,H.S. graduate or less,White non-Hispanic,Only fair,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,No,No
8230,A man,65+,Independent,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
12030,A woman,30-49,Republican,Some College,White non-Hispanic,Good,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
17334,A woman,30-49,Democrat,College graduate+,White non-Hispanic,Good,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,No,Yes
13454,A woman,65+,Independent,H.S. graduate or less,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
18060,A man,65+,Republican,College graduate+,Hispanic,Good,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
3105,A woman,65+,Democrat,College graduate+,Black non-Hispanic,Only fair,Americans are united when it comes to the most important values,Just meet my basic expenses,Yes,Yes
